mode;euclidean_distance;routed_distance;weight;preceding_purpose;following_purpose
walk;230.76923076923077;300.0;1111.082821884067;leisure;work
bicycle;1615.3846153846152;2100.0;2389.1214763704143;work;home
walk;230.76923076923077;300.0;1826.6184777540082;home;shop
walk;230.76923076923077;300.0;1826.6184777540082;shop;home
car;5384.615384615385;7000.0;4429.148622450049;home;leisure
car;4769.2307692307695;6200.0;4429.148622450049;leisure;home
pt;4000.0;5200.0;819.5289861480481;home;work
pt;4000.0;5200.0;819.5289861480481;work;home
walk;2153.846153846154;2800.0;682.3083512002381;home;work
walk;692.3076923076923;900.0;682.3083512002381;work;leisure
walk;2846.153846153846;3700.0;682.3083512002381;leisure;home
pt;5538.461538461538;7200.0;473.45136568993325;home;education
pt;5000.0;6500.0;473.45136568993325;education;home
pt;5000.0;6500.0;606.621187821779;home;work
walk;3076.9230769230767;4000.0;586.4562417693758;work;home
walk;769.2307692307692;1000.0;796.9580526195249;home;education
walk;769.2307692307692;1000.0;796.9580526195249;education;home
walk;615.3846153846154;800.0;688.7620311909349;home;shop
walk;769.2307692307692;1000.0;688.7620311909349;shop;home
pt;5000.0;6500.0;501.63261387806784;home;work
pt;5000.0;6500.0;501.63261387806784;work;home
walk;1000.0;1300.0;702.8436451029263;home;education
walk;2923.076923076923;3800.0;702.8436451029263;education;leisure
walk;2384.6153846153848;3100.0;702.8436451029263;leisure;home
walk;769.2307692307692;1000.0;702.8436451029263;home;shop
walk;1461.5384615384614;1900.0;702.8436451029263;shop;home
pt;5000.0;6500.0;808.4817037170768;home;work
pt;5538.461538461538;7200.0;808.4817037170768;work;home
pt;3923.076923076923;5100.0;569.8711214000612;home;work
pt;4153.846153846153;5400.0;569.8711214000612;work;home
walk;538.4615384615385;700.0;1085.1815823994975;home;shop
walk;692.3076923076923;900.0;1085.1815823994975;shop;home
walk;461.53846153846155;600.0;950.5753342908448;home;leisure
walk;615.3846153846154;800.0;950.5753342908448;leisure;home
walk;769.2307692307692;1000.0;251.4218626449522;home;leisure
walk;769.2307692307692;1000.0;251.4218626449522;leisure;home
walk;769.2307692307692;1000.0;251.4218626449522;home;shop
walk;769.2307692307692;1000.0;251.4218626449522;shop;home
pt;3538.4615384615386;4600.0;451.0592037525244;home;work
pt;3538.4615384615386;4600.0;451.0592037525244;work;home
walk;1461.5384615384614;1900.0;935.064502935037;home;leisure
walk;2923.076923076923;3800.0;935.064502935037;leisure;home
pt;5000.0;6500.0;699.0115952472611;home;work
pt;6538.461538461538;8500.0;699.0115952472611;work;home
pt;23846.153846153844;31000.0;745.252079560945;home;work
pt;23846.153846153844;31000.0;745.252079560945;work;home
walk;461.53846153846155;600.0;3589.0182051755264;home;other
pt;4538.461538461538;5900.0;3712.4244430733543;other;work
pt;5000.0;6500.0;3712.4244430733543;work;other
walk;461.53846153846155;600.0;3589.0182051755264;other;home
walk;615.3846153846154;800.0;204.4589353698771;home;leisure
walk;615.3846153846154;800.0;204.4589353698771;leisure;home
pt;2384.6153846153848;3100.0;1212.5303967489704;home;work
pt;2384.6153846153848;3100.0;1212.5303967489704;work;home
walk;769.2307692307692;1000.0;1172.2241718293662;home;work
pt;2384.6153846153848;3100.0;1212.5303967489704;work;work
pt;2384.6153846153848;3100.0;1212.5303967489704;work;home
pt;7923.076923076923;10300.0;248.59417240594834;home;work
pt;9384.615384615385;12200.0;248.59417240594834;work;work
walk;2000.0;2600.0;240.33055060020862;work;leisure
walk;1230.7692307692307;1600.0;240.33055060020862;leisure;home
pt;1230.7692307692307;1600.0;336.65284049836157;home;leisure
walk;1461.5384615384614;1900.0;325.46202404927936;leisure;other
pt;1230.7692307692307;1600.0;336.65284049836157;other;home
walk;230.76923076923077;300.0;1909.8704489099719;home;shop
walk;230.76923076923077;300.0;1909.8704489099719;shop;shop
walk;461.53846153846155;600.0;1909.8704489099719;shop;home
pt;1769.2307692307693;2300.0;1975.5401985457745;home;shop
pt;1769.2307692307693;2300.0;1975.5401985457745;shop;home
walk;230.76923076923077;300.0;1909.8704489099719;home;shop
walk;230.76923076923077;300.0;1909.8704489099719;shop;home
walk;230.76923076923077;300.0;966.1485681973102;home;shop
walk;230.76923076923077;300.0;966.1485681973102;shop;shop
walk;230.76923076923077;300.0;966.1485681973102;shop;home
pt;2538.4615384615386;3300.0;999.3690071127967;home;work
pt;2538.4615384615386;3300.0;999.3690071127967;work;home
car;19230.76923076923;25000.0;4331.055280340092;home;leisure
walk;846.1538461538461;1100.0;3293.0538344669;leisure;leisure
walk;769.2307692307692;1000.0;3293.0538344669;leisure;home
car;1230.7692307692307;1600.0;4331.055280340092;home;leisure
car;1769.2307692307693;2300.0;4331.055280340092;leisure;home
car;25461.53846153846;33100.0;4331.055280340092;home;leisure
car;25461.53846153846;33100.0;4331.055280340092;leisure;home
car_passenger;0.0;0.0;2351.55366275944;work;work
pt;0.0;0.0;1406.2183587373074;work;home
walk;461.53846153846155;600.0;409.85601514766324;home;other
walk;230.76923076923077;300.0;409.85601514766324;other;shop
walk;461.53846153846155;600.0;409.85601514766324;shop;home
walk;1461.5384615384614;1900.0;829.4502722908084;home;other
walk;1692.3076923076922;2200.0;829.4502722908084;other;home
pt;5384.615384615385;7000.0;426.6739300404569;home;leisure
pt;5000.0;6500.0;426.6739300404569;leisure;home
pt;73153.84615384616;95100.0;499.1624918834561;home;work
pt;10230.76923076923;13300.0;499.1624918834561;work;home
walk;230.76923076923077;300.0;804.3428081723345;home;leisure
walk;230.76923076923077;300.0;804.3428081723345;leisure;home
walk;538.4615384615385;700.0;506.12160425176177;home;shop
walk;1000.0;1300.0;506.12160425176177;shop;home
pt;23846.153846153844;31000.0;1318.4320580502526;home;work
pt;24230.76923076923;31500.0;1318.4320580502526;work;home
pt;0.0;0.0;246.90450440777488;leisure;home
car;176923.0769230769;230000.0;313.9365977132063;home;leisure
car;3384.6153846153843;4400.0;313.9365977132063;leisure;leisure
car;204307.6923076923;265600.0;313.9365977132063;leisure;home
walk;615.3846153846154;800.0;2770.4546432673997;home;shop
walk;615.3846153846154;800.0;2770.4546432673997;shop;home
walk;230.76923076923077;300.0;2770.4546432673997;home;leisure
walk;230.76923076923077;300.0;2770.4546432673997;leisure;home
walk;2384.6153846153848;3100.0;418.6565380618258;home;other
walk;230.76923076923077;300.0;418.6565380618258;other;leisure
walk;2461.5384615384614;3200.0;418.6565380618258;leisure;leisure
walk;461.53846153846155;600.0;418.6565380618258;leisure;leisure
walk;1615.3846153846152;2100.0;418.6565380618258;leisure;shop
pt;2538.4615384615386;3300.0;433.05179196692876;shop;home
pt;3538.4615384615386;4600.0;3609.9995081044626;home;work
pt;4230.7692307692305;5500.0;3609.9995081044626;work;leisure
pt;2461.5384615384614;3200.0;3609.9995081044626;leisure;home
car_passenger;2538.4615384615386;3300.0;6036.834545003019;home;work
car_passenger;2538.4615384615386;3300.0;6036.834545003019;work;home
walk;769.2307692307692;1000.0;1730.108524190862;home;other
walk;461.53846153846155;600.0;1730.108524190862;other;home
walk;1384.6153846153845;1800.0;1730.108524190862;home;work
walk;461.53846153846155;600.0;1730.108524190862;work;shop
walk;1384.6153846153845;1800.0;1730.108524190862;shop;home
walk;461.53846153846155;600.0;1730.108524190862;home;other
walk;769.2307692307692;1000.0;1730.108524190862;other;home
walk;769.2307692307692;1000.0;1730.108524190862;home;other
walk;1000.0;1300.0;1730.108524190862;other;home
walk;461.53846153846155;600.0;3217.1220095268677;home;education
walk;461.53846153846155;600.0;3217.1220095268677;education;home
walk;692.3076923076923;900.0;3217.1220095268677;home;education
walk;692.3076923076923;900.0;3217.1220095268677;education;home
pt;2384.6153846153848;3100.0;993.6716853645752;home;work
pt;2384.6153846153848;3100.0;993.6716853645752;work;shop
walk;769.2307692307692;1000.0;960.6406334800768;shop;home
bicycle;1692.3076923076922;2200.0;2143.937200575131;home;work
bicycle;4384.615384615385;5700.0;2143.937200575131;work;work
bicycle;692.3076923076923;900.0;2143.937200575131;work;home
bicycle;2384.6153846153848;3100.0;2143.937200575131;home;leisure
bicycle;2384.6153846153848;3100.0;2143.937200575131;leisure;home
walk;461.53846153846155;600.0;727.4172838299971;home;shop
walk;461.53846153846155;600.0;727.4172838299971;shop;home
walk;230.76923076923077;300.0;1067.6919160110592;home;shop
walk;230.76923076923077;300.0;1067.6919160110592;shop;home
pt;2384.6153846153848;3100.0;1104.4038620242738;home;shop
walk;461.53846153846155;600.0;1067.6919160110592;shop;leisure
pt;2384.6153846153848;3100.0;1104.4038620242738;leisure;home
pt;37076.92307692308;48200.0;372.4545922553898;home;work
pt;37076.92307692308;48200.0;372.4545922553898;work;home
walk;2307.6923076923076;3000.0;720.781278252356;home;leisure
walk;2307.6923076923076;3000.0;720.781278252356;leisure;home
bicycle;2384.6153846153848;3100.0;2139.3120764829196;home;other
bicycle;2384.6153846153848;3100.0;2139.3120764829196;other;home
bicycle;5538.461538461538;7200.0;1603.526509617303;home;work
bicycle;5538.461538461538;7200.0;1603.526509617303;work;home
car;3076.9230769230767;4000.0;1636.938655215966;home;shop
car;15692.307692307691;20400.0;1636.938655215966;shop;shop
car;15000.0;19500.0;1636.938655215966;shop;home
car;10615.384615384615;13800.0;1636.938655215966;home;leisure
car;10615.384615384615;13800.0;1636.938655215966;leisure;home
car;3846.153846153846;5000.0;1636.938655215966;home;leisure
car;3384.6153846153843;4400.0;1636.938655215966;leisure;home
car;3076.9230769230767;4000.0;1036.4334795823918;home;work
car;2307.6923076923076;3000.0;1036.4334795823918;work;home
walk;1461.5384615384614;1900.0;788.0368693517717;home;leisure
car;2307.6923076923076;3000.0;1036.4334795823918;leisure;work
car;2307.6923076923076;3000.0;1036.4334795823918;work;home
walk;769.2307692307692;1000.0;788.0368693517717;home;leisure
walk;692.3076923076923;900.0;788.0368693517717;leisure;home
walk;538.4615384615385;700.0;378.98229356081015;home;shop
walk;384.6153846153846;500.0;378.98229356081015;shop;leisure
walk;384.6153846153846;500.0;378.98229356081015;leisure;home
pt;8923.076923076922;11600.0;1007.3801800747833;home;work
pt;8923.076923076922;11600.0;1007.3801800747833;work;home
walk;1461.5384615384614;1900.0;2114.167275513313;home;leisure
walk;230.76923076923077;300.0;2114.167275513313;leisure;other
walk;461.53846153846155;600.0;2114.167275513313;other;shop
walk;461.53846153846155;600.0;2114.167275513313;shop;home
pt;5000.0;6500.0;2186.861648972207;home;shop
pt;5000.0;6500.0;2186.861648972207;shop;home
walk;461.53846153846155;600.0;2114.167275513313;home;shop
walk;461.53846153846155;600.0;2114.167275513313;shop;home
walk;230.76923076923077;300.0;2114.167275513313;home;leisure
walk;230.76923076923077;300.0;2114.167275513313;leisure;home
car;2307.6923076923076;3000.0;1598.9169619042204;home;work
car;2538.4615384615386;3300.0;1598.9169619042204;work;home
pt;5000.0;6500.0;1611.5869965669;home;shop
pt;5000.0;6500.0;1611.5869965669;shop;home
pt;2307.6923076923076;3000.0;1611.5869965669;home;work
pt;2307.6923076923076;3000.0;1611.5869965669;work;home
pt;587000.0;763100.0;1006.2661364905706;work;home
pt;5538.461538461538;7200.0;1042.1892123250927;home;education
pt;5538.461538461538;7200.0;1042.1892123250927;education;home
pt;6153.846153846153;8000.0;9641.428066511711;home;education
pt;6153.846153846153;8000.0;9641.428066511711;education;home
car;3846.153846153846;5000.0;524.6910373042421;home;leisure
car;4307.692307692308;5600.0;524.6910373042421;leisure;home
walk;538.4615384615385;700.0;9772.485922260554;leisure;shop
walk;769.2307692307692;1000.0;9772.485922260554;shop;home
walk;153.84615384615384;200.0;9772.485922260554;home;leisure
walk;153.84615384615384;200.0;9772.485922260554;leisure;home
walk;538.4615384615385;700.0;9772.485922260554;home;leisure
walk;538.4615384615385;700.0;9772.485922260554;leisure;home
walk;538.4615384615385;700.0;9772.485922260554;home;leisure
walk;538.4615384615385;700.0;9772.485922260554;leisure;home
walk;2307.6923076923076;3000.0;2192.877667017341;home;leisure
pt;3846.153846153846;5000.0;2268.278450068967;leisure;work
walk;538.4615384615385;700.0;2192.877667017341;work;leisure
walk;538.4615384615385;700.0;2192.877667017341;leisure;work
pt;5846.153846153846;7600.0;2268.278450068967;work;home
walk;1846.1538461538462;2400.0;2192.877667017341;home;leisure
walk;3076.9230769230767;4000.0;2192.877667017341;leisure;home
walk;1461.5384615384614;1900.0;1422.4475847262122;home;leisure
car;1538.4615384615383;2000.0;1870.8164009814327;leisure;shop
car;1538.4615384615383;2000.0;1870.8164009814327;shop;home
car_passenger;11846.153846153846;15400.0;3211.8547394687557;leisure;shop
car_passenger;314615.3846153846;409000.0;3211.8547394687557;shop;home
car_passenger;314615.3846153846;409000.0;3211.8547394687557;home;shop
car_passenger;314615.3846153846;409000.0;3211.8547394687557;shop;home
bicycle;2307.6923076923076;3000.0;6141.846948836027;home;work
bicycle;2307.6923076923076;3000.0;6141.846948836027;work;home
bicycle;2307.6923076923076;3000.0;6141.846948836027;home;work
bicycle;2307.6923076923076;3000.0;6141.846948836027;work;home
walk;76.92307692307692;100.0;502.2863616703439;home;other
walk;230.76923076923077;300.0;502.2863616703439;other;home
walk;76.92307692307692;100.0;502.2863616703439;home;shop
walk;230.76923076923077;300.0;502.2863616703439;shop;home
walk;153.84615384615384;200.0;502.2863616703439;home;shop
walk;230.76923076923077;300.0;502.2863616703439;shop;home
car;30769.23076923077;40000.0;660.6117325462214;home;leisure
car;12384.615384615385;16100.000000000002;660.6117325462214;leisure;home
walk;846.1538461538461;1100.0;8007.09891712032;home;education
walk;846.1538461538461;1100.0;8007.09891712032;education;home
walk;384.6153846153846;500.0;8007.09891712032;home;education
walk;538.4615384615385;700.0;8007.09891712032;education;home
bicycle;6923.076923076923;9000.0;2749.907778549895;home;work
bicycle;7692.307692307692;10000.0;2749.907778549895;work;home
walk;1000.0;1300.0;2901.8232524962677;home;education
pt;2615.3846153846152;3400.0;3001.6007042011943;education;home
walk;615.3846153846154;800.0;2901.8232524962677;home;other
walk;615.3846153846154;800.0;2901.8232524962677;other;home
walk;2153.846153846154;2800.0;982.9116677187286;home;shop
walk;2153.846153846154;2800.0;982.9116677187286;shop;home
pt;3000.0;3900.0;2197.3222533205712;home;work
pt;3538.4615384615386;4600.0;2197.3222533205712;work;home
pt;3538.4615384615386;4600.0;2197.3222533205712;home;leisure
pt;3000.0;3900.0;2197.3222533205712;leisure;home
pt;5307.692307692308;6900.0;821.0125839319462;home;work
pt;5307.692307692308;6900.0;821.0125839319462;work;home
walk;307.6923076923077;400.0;793.7209647209868;home;leisure
walk;538.4615384615385;700.0;793.7209647209868;leisure;home
walk;538.4615384615385;700.0;375.7492216389126;home;shop
pt;3538.4615384615386;4600.0;388.6691332093326;shop;shop
pt;5000.0;6500.0;388.6691332093326;shop;home
pt;5307.692307692308;6900.0;1198.2538629093183;home;work
pt;5307.692307692308;6900.0;1198.2538629093183;work;home
car;4076.9230769230767;5300.0;2675.8805137773334;home;other
car;3153.846153846154;4100.0;2675.8805137773334;other;leisure
car;6846.153846153846;8900.0;2675.8805137773334;leisure;home
pt;8307.692307692307;10800.0;2443.8815211885358;home;work
pt;12692.307692307691;16500.0;2443.8815211885358;work;home
pt;170615.3846153846;221800.0;887.6806062497623;leisure;home
walk;2153.846153846154;2800.0;858.1728477076226;home;leisure
walk;2153.846153846154;2800.0;858.1728477076226;leisure;home
pt;4538.461538461538;5900.0;792.1177282355259;home;education
pt;10230.76923076923;13300.0;792.1177282355259;education;home
walk;76.92307692307692;100.0;1974.51804770432;shop;shop
walk;76.92307692307692;100.0;1974.51804770432;shop;home
car_passenger;101153.84615384616;131500.0;5934.0591266189285;home;leisure
pt;13846.153846153846;18000.0;445.44131768282085;home;other
pt;13153.846153846154;17100.0;445.44131768282085;other;shop
walk;538.4615384615385;700.0;430.6342184239924;shop;home
pt;10615.384615384615;13800.0;1016.4091684868642;home;leisure
